ădūro, is, ere, ussi, ustum |19|ădūro|ădūr|ădūss|ădūst
ădusquĕ, prép. |30|ădūsquĕ|||
advĕho, is, ere, uexi, uectum |19|ādvĕho|ādvĕh|ādvēx|ādvēct
advĕna, ae, m. |0|ādvĕna|ādvĕn||
advĕnĭo, is, ire, ueni, uentum |21|ādvĕnĭo|ādvĕn|ādvēn|ādvēnt
adventīcĭus, a, um |11|ādvēntīcĭus|ādvēntīcĭ|ādvēntīcĭĭōr|ādvēntīcĭīssĭm
adventor, oris, m. |5|ādvēntŏr|ādvēntōr||
advento, as, are |17|ādvēnto|ādvēnt|ādvēntāv|ādvēntāt
adventus, us, m. |9|ādvēntus|ādvēnt||
adversārĭus, ii, m. |1|ādvērsārĭus|ādvērsārĭ||
adversor, aris, ari |24|ādvērsor|ādvērs||ādvērsāt
adversus, a, um |11|ādvērsus|ādvērs|ādvērsĭōr|ādvērsīssĭm
adversus, prép. + acc. |30|ādvērsŭs|||
adverto, (aduorto) is, ere, uerti, uersum |19|ādvērto|ādvērt|ādvērt|
advespĕrasco, is, ere |19|ādvēspĕrāsco|ādvēspĕrāsc|ādvēspĕrāv|
advespĕresco, cf. aduesperasco|19|ādvēspĕrēsco|ādvēspĕrēsc|ādvēspĕrāv|
advŏcātĭo, onis, f. |5|ādvŏcātĭō̆|ādvŏcātĭōn||
advŏcātus, i, m. |1|ādvŏcātus|ādvŏcāt||
advŏco, as, are |17|ādvŏco|ādvŏc|ādvŏcāv|ādvŏcāt
advŏlo, as, are |17|ādvŏlo|ādvŏl|ādvŏlāv|ādvŏlāt
advolvo, is, ere, uolui, uolutum |19|ādvōlvo|ādvōlv|ādvōlv|ādvŏlūt
advorsus, a, um |11|ādvōrsus|ādvōrs|ādvōrsĭōr|ādvōrsīssĭm
ădўtum, i, n. |4|ădўtum|ădўt||
ăd, prép. + Acc. |30|ăd|||
Aebūtĭa, ae, f. |0|Āebūtĭa|Āebūtĭ||
Aebūtĭus, i, m. |1|Āebūtĭus|Āebūtĭ||
aedēs, is, f. |6|āedēs|āed||
aedĭfĭcĭum, ii, n. |4|āedĭfĭcĭum|āedĭfĭcĭ||
aedĭfĭco, as, are |17|āedĭfĭco|āedĭfĭc|āedĭfĭcāv|āedĭfĭcāt
aedīlis, is, m. |6|āedīlĭs|āedīl||
aedīlĭtās, atis, f. |5|āedīlĭtās|āedīlĭtāt||
aedĭtŭus, i, m. |1|āedĭtŭus|āedĭtŭ||
Aedŭus, cf. Haedui|1|Āedŭus|Āedŭ||
Aegaeus, a, um |11|Āegāēus|Āegāe|Āegāeĭōr|Āegāeīssĭm
Aegātes, ium, f. |6|Āegātĕs|Āegāt||
Aegēāta, cf. Aegeates|0|Āegēāta|Āegēāt||
Aegēātēs, ae, f. |0|Āegēātēs|Āegēāt||
aegerrĭmē, adv. |30|āegērrĭmē|||
aeger, gra, grum |13|āeger|āegr|āegrĭōr|āegērrĭm
Aegeum, i, n. |4|Āegēum|Āege||
aegrē, adv. |30|āegrē|||
aegrĭtūdō, dinis, f. |5|āegrĭtūdō|āegrĭtūdĭn||
aegrōto, as, are |17|āegrōto|āegrōt|āegrōtāv|āegrōtāt
aegrōtus, a, um |11|āegrōtus|āegrōt|āegrōtĭōr|āegrōtīssĭm
Aegyptĭus, a, um |11|Āegȳptĭus|Āegȳptĭ|Āegȳptĭĭōr|Āegȳptĭīssĭm
Aegyptus, i, f. |1|Āegȳptus|Āegȳpt||
Aelia, ae, f. |0|Āelĭa|Āeli||
Aelĭus, i, m. |1|Āelĭus|Āelĭ||
Aemĭlĭānus, i, m. |1|Āemĭlĭānus|Āemĭlĭān||
Aemĭlĭa, ae, f. |0|Āemĭlĭa|Āemĭlĭ||
Aemĭlĭus, i, m. |1|Āemĭlĭus|Āemĭlĭ||
aemŭlātĭo, ionis, f. |5|āemŭlātĭō̆|āemŭlātĭōn||
aemŭlor, aris, ari |24|āemŭlor|āemŭl||āemŭlāt
aemŭlus, a, um |11|āemŭlus|āemŭl|āemŭlĭōr|āemŭlīssĭm
Aenēās, ae, m. |0|Āenēās|Āenē||
ăēnĕus, a, um |11|ăēnĕus|ăēnĕ|ăēnĕĭōr|ăēnĕīssĭm
ăēnus, a, um |11|ăēnus|ăēn|ăēnĭōr|ăēnīssĭm
Aeŏlĭa, ae, f. |0|Āeŏlĭa|Āeŏlĭ||
aequābĭlis, e |14|āequābĭlĭs|āequābĭl|āequābĭlĭōr|āequābīllĭm
aequālis, e |14|āequālĭs|āequāl|āequālĭōr|āequīllĭm
aequālĭtās, atis, f. |5|āequālĭtās|āequālĭtāt||
aequālĭter, adv. |30|āequālĭtĕr|||
aequē, inv. |30|āequē|||
aequĭnoctĭālis, e |14|āequĭnōctĭālĭs|āequĭnōctĭāl|āequĭnōctĭālĭōr|āequĭnōctĭīllĭm
aequĭnoctĭum, i, n. |4|āequĭnōctĭum|āequĭnōctĭ||
aequĭpărātĭo, ionis, f. |5|āequĭpărātĭō̆|āequĭpărātĭōn||
aequĭpĕro, as, are |17|āequĭpĕro|āequĭpĕr|āequĭpĕrāv|āequĭpĕrāt
aequĭtās, atis, f. |5|āequĭtās|āequĭtāt||
aequiŭs, adv. |30|āequĭŭs|||
aequŏrĕus, a, um |11|āequŏrĕus|āequŏrĕ|āequŏrĕĭōr|āequŏrĕīssĭm
aequor, oris, n. |7|āequŏr|āequŏr||
aequo, as, are |17|āequo|āequ|āequāv|āequāt
aequus, a, um |11|āequus|āequ|āequĭōr|āequīssĭm
aerārĭum, ii, n. |4|āerārĭum|āerārĭ||
aerātus, a, um |11|āerātus|āerāt|āerātĭōr|āerātīssĭm
āerĕus, a, um |11|āerĕus|āerĕ|āerĕĭōr|āerĕīssĭm
āĕrĭus, a, um |11|āĕrĭus|āĕrĭ|āĕrĭĭōr|āĕrĭīssĭm
aerumna, ae, f. |0|āerūmna|āerūmn||
aerumnōsus, a, um |11|āerūmnōsus|āerūmnōs|āerūmnōsĭōr|āerūmnōsīssĭm
āēr, aeris, m. |5|āēr|āĕr||
Aesapus, i, f. |1|Āesapus|Āesap||
Aescŭlāpĭus, i, m. |1|Āescŭlāpĭus|Āescŭlāpĭ||
Aesernĭa, ae, f. |0|Āesērnĭa|Āesērnĭ||
Aesernīnus, i, m. |1|Āesērnīnus|Āesērnīn||
Aesŏnĭus, a, um |11|Āesŏnĭus|Āesŏnĭ|Āesŏnĭĭōr|Āesŏnĭīssĭm
Aesōpus, i, m. |1|Āesōpus|Āesōp||
aestās, tatis, f. |5|āestās|āestāt||
aestĭfer, era, erum |12|āestĭfer|āestĭf|āestĭfĕrĭōr|āestĭfērrĭm
aestĭmātĭo, ionis, f. |5|āestĭmātĭō̆|āestĭmātĭōn||
aestĭmo, as, are |17|āestĭmo|āestĭm|āestĭmāv|āestĭmāt
aestīva, orum |4|āestīva|āestīv||
aestīvum, cf. aestiua|4|āestīvum|āestīv||
aestīvus, a, um |11|āestīvus|āestīv|āestīvĭōr|āestīvīssĭm
aestŭārĭum, i, n. |4|āestŭārĭum|āestŭārĭ||
aestŭmo, as, are |17|āestŭmo|āestŭm|āestŭmāv|āestŭmāt
aestŭōsus, a, um |11|āestŭōsus|āestŭōs|āestŭōsĭōr|āestŭōsīssĭm
aestŭo, as, are |17|āestŭo|āestŭ|āestŭāv|āestŭāt
aestus, us, m. |9|āestus|āest||
aes, aeris, n. |7|ăēs|āer||
aetās, atis, f. |5|āetās|āetāt||
aetātŭla, ae, f. |0|āetātŭla|āetātŭl||
aeternĭtās, atis, f. |5|āetērnĭtās|āetērnĭtāt||
aeternus, a, um |11|āetērnus|āetērn|āetērnĭōr|āetērnīssĭm
aethĕrĭus, a, um |11|āethĕrĭus|āethĕrĭ|āethĕrĭĭōr|āethĕrĭīssĭm
aethēr, eris, m |5|āethēr|āethĕr||
Aethĭŏpĭa, ae, f. |0|Āethĭŏpĭa|Āethĭŏpĭ||
Aethĭŏps, is, m. |5|Āethĭōps|Āethĭŏp||
aethra, ae, f. |0|āethra|āethr||
Aetna, ae, f. |0|Āetna|Āetn||
Aetōlĭa, ae, f. |0|Āetōlĭa|Āetōlĭ||
aevom, cf. aeuum|30|āevŏm|||
aevum, i, n. |4|āevum|āev||
affātus, us, m. |9|āffātus|āffāt||
affectātĭo, onis, f. |5|āffēctātĭō̆|āffēctātĭōn||
affectĭo, onis, f |5|āffēctĭō̆|āffēctĭōn||
affecto, as, are |17|āffēcto|āffēct|āffēctāv|āffēctāt
affectus, us, m. |9|āffēctus|āffēct||
affĭcĭo, is, ere, feci, fectum |20|āffĭcĭo|āffĭc|āffēc|āffēct
affīnis, e |14|āffīnĭs|āffīn|āffīnĭōr|āffīnīssĭm
affīnĭtās, atis, f. |5|āffīnĭtās|āffīnĭtāt||
affirmo, as, are |17|āffīrmo|āffīrm|āffīrmāv|āffīrmāt
afflātus, us, m. |9|āfflātus|āfflāt||
afflicto, as, are |17|āfflīcto|āfflīct|āfflīctāv|āfflīctāt
afflictus, a, um |11|āfflīctus|āfflīct|āfflīctĭōr|āfflīctīssĭm
afflīgo, is, ere, flixi, flictum |19|āfflīgo|āfflīg|āfflīx|āfflīct
afflo, as, are |17|āfflo|āffl|āfflāv|āfflāt
afflŭo, is, ere, fluxi, fluxum |19|āfflŭo|āfflŭ|āfflūx|āfflūx
affor, aris, ari, atus sum |24|āffor|āff||āffāt
Afrania, ae, f. |0|Ā̆franĭa|Ā̆frani||
Afrānĭus, i, m. |1|Ā̆frānĭus|Ā̆frānĭ||
Afrĭcānus, a, um |11|Ā̆frĭcānus|Ā̆frĭcān|Ā̆frĭcānĭōr|Ā̆frĭcānīssĭm
Afrĭca, ae, f. |0|Ā̆frĭca|Ā̆frĭc||
afrĭcum, i, n. |4|ā̆frĭcum|ā̆frĭc||
Afrĭcus, a, um |11|Ā̆frĭcus|Ā̆frĭc|Ā̆frĭcĭōr|Ā̆frĭcīssĭm
Ăgămemnōn, onis, m. |5|Ăgămēmnōn|Ăgămēmnŏn||
ăgāsō, onis, m. |5|ăgāsō|ăgāsōn||
ăgĕdum, interj. |30|ăgĕdŭm|||
Agerinus, i, m. |1|Agerinus|Agerin||
ăger, agri, m. |3|ăger|ăg||
ăgĕ, interj. |30|ăgĕ|||
aggĕro, as, are |17|āggĕro|āggĕr|āggĕrāv|āggĕrāt
aggĕro, geris, gerere, gessi, gestum |19|āggĕro|āggĕr|āggēss|āggēst
aggĕr, eris, m. |5|āggĕr|āggĕr||
aggrĕdĭor, eris, i, agressus sum |27|āggrĕdĭor|āggrĕd||āggrēss
aggrĕgo, as, are |17|āggrĕgo|āggrĕg|āggrĕgāv|āggrĕgāt
ăgĭlis, e |14|ăgĭlĭs|ăgĭl|ăgĭlĭōr|ăgīllĭm
ăgīno, as, are |17|ăgīno|ăgīn|ăgīnāv|ăgīnāt
ăgĭtātĭo, onis, f. |5|ăgĭtātĭō̆|ăgĭtātĭōn||
ăgĭtātor, oris, m. |5|ăgĭtātŏr|ăgĭtātōr||
ăgĭto, as, are |17|ăgĭto|ăgĭt|ăgĭtāv|ăgĭtāt
agmĕn, inis, n. |7|āgmĕn|āgmĭn||
agna, ae, f. |0|āgna|āgn||
agnellus, i, m. |1|āgnēllus|āgnēll||
agnīnus, a, um |11|āgnīnus|āgnīn|āgnīnĭōr|āgnīnīssĭm
agnĭtĭo, onis, f. |5|āgnĭtĭō̆|āgnĭtĭōn||
agnosco, is, ere, noui, nitum |19|āgnōsco|āgnōsc|āgnōv|āgnĭt
agnus, i, m. |1|āgnus|āgn||
ăgōn, onis, m. |5|ăgōn|ăgōn||
ăgo, is, ere, egi, actum |19|ăgo|ăg|ēg|āct
agrārĭus, a, um |11|ā̆grārĭus|ā̆grārĭ|ā̆grārĭĭōr|ā̆grārĭīssĭm
agrestis, e |14|ā̆grēstĭs|ā̆grēst|ā̆grēstĭōr|ā̆grēstīssĭm
agrĭcŏla, ae, m. |0|ā̆grĭcŏla|ā̆grĭcŏl||
Agrippa, ae, m. |0|Ā̆grīppa|Ā̆grīpp||
Agrippīna, ae, f. |0|Ā̆grīppīna|Ā̆grīppīn||
ăhă, interj. |30|ăhă|||
ăhēnĕus, a, um |11|ăhēnĕus|ăhēnĕ|ăhēnĕĭōr|ăhēnĕīssĭm
ăhēnus, a, um |11|ăhēnus|ăhēn|ăhēnĭōr|ăhēnīssĭm
ain, contr. |30|ăin|||
āio, is, - |19|ājo|āi||
aĭs, vb. |30|ăĭs|||
akoinoetoi, mot grec |30|akŏinōetŏi|||
ălăcer, cris, cre |16|ălăcĕr|ălā̆cr|ălā̆crĭōr|ălăcērrĭm
ălăcrĭtās, atis, f. |5|ălā̆crĭtās|ălā̆crĭtāt||
ălăpa, ae, f. giffle ; alapam ducere |0|ălăpa|ălăp||
ālārĭus, a, um |11|ālārĭus|ālārĭ|ālārĭĭōr|ālārĭīssĭm
āla, ae, f. |0|āla|āl||
Albānus, a, um |11|Ālbānus|Ālbān|Ālbānĭōr|Ālbānīssĭm
Alba, ae, f. |0|Ālba|Ālb||
albĕo, es, ere |18|ālbĕo|ālb||
albĭco, as, are |17|ālbĭco|ālbĭc|ālbĭcāv|ālbĭcāt
Albīnus, i, m. |1|Ālbīnus|Ālbīn||
Albis, is, m. |6|Ālbĭs|Ālb||
albor, oris, m. |5|ālbŏr|ālbōr||
albŭlus, a, um |11|ālbŭlus|ālbŭl|ālbŭlĭōr|ālbŭlīssĭm
Albŭnĕa, ae, f. |0|Ālbŭnĕa|Ālbŭnĕ||
albus, a, um |11|ālbus|ālb|ālbĭōr|ālbīssĭm
Alcestis, is, f. |6|Ālcēstĭs|Ālcēst||
alces, is, f. |6|ālcēs|ālc||
Alcĭbĭădes, is, m. |6|Ālcĭbĭădĕs|Ālcĭbĭăd||
ālĕātōrĭus, a, um |11|ālĕātōrĭus|ālĕātōrĭ|ālĕātōrĭĭōr|ālĕātōrĭīssĭm
ālĕātor, oris, m. |5|ālĕātŏr|ālĕātōr||
ālĕa, ae, f. |0|ālĕa|ālĕ||
ālĕo, onis, m. |5|ālĕō̆|ālĕōn||
ālĕs, itis, f. |15|ālĕs|ālĭt|ālĭtĭōr|ālĭtīssĭm
Ălexander, dri, m. |3|Ălēxānder|Ălēxānd||
Ălexandrēa, ae, f. |0|Ălēxāndrēa|Ălēxāndrē||
Ălexandrīa, ae, f. |0|Ălēxāndrīa|Ălēxāndrī||
Ălexandrīnus, a, um |11|Ălēxāndrīnus|Ălēxāndrīn|Ălēxāndrīnĭōr|Ălēxāndrīnīssĭm
alga, ae, f |0|ālga|ālg||
algeo, es, ere, alsi |18|ālgĕo|ālg|āls|
algŏr, oris, m. |5|ālgŏr|ālgōr||
ălĭās, adv. |30|ălĭās|||
ălĭbī, adv. |30|ălĭbī|||
ălĭca, ae, f. |0|ălĭca|ălĭc||
ălĭd, pron. |30|ălĭd|||
ălĭēnātĭo, ionis, f. |5|ălĭēnātĭō̆|ălĭēnātĭōn||
ălĭēnĭgĕna, ae, f. |0|ălĭēnĭgĕna|ălĭēnĭgĕn||
ălĭēno, as, are |17|ălĭēno|ălĭēn|ălĭēnāv|ălĭēnāt
ălĭēnus, a, um |11|ălĭēnus|ălĭēn|ălĭēnĭōr|ălĭēnīssĭm
ālĭger, era, erum |12|ālĭger|ālĭg|ālĭgĕrĭōr|ālĭgērrĭm
ălĭmentum, i, n., plutôt au pl. |4|ălĭmēntum|ălĭmēntu||
ălĭmōnĭa, ae, f. |0|ălĭmōnĭa|ălĭmōnĭ||
ălĭōquin, adv. |30|ălĭōquin|||
ălĭōquī, adv. |30|ălĭōquī|||
ālĭpĭlus, i, m. |1|ālĭpĭlus|ālĭpĭl||
ălipta, ou aliptes, ae, m. |0|ălīpta|ălīpt||
ăliptēs, ou aliptes, ae, m. |0|ălīptēs|ălīpt||
ălĭquamdĭū, inv. |30|ălĭquāmdĭū|||
ălĭquam, adv. |30|ălĭquăm|||
ălĭquandĭū, cf. aliquamdiu|30|ălĭquāndĭū|||
ălĭquandŏ, adv. |30|ălĭquāndŏ|||
ălĭquantisper, adv. |30|ălĭquāntīspĕr|||
ălĭquantō, adv. |30|ălĭquāntō|||
ălĭquantum, adv. |30|ălĭquāntŭm|||
ălĭquantus, a, um |11|ălĭquāntus|ălĭquānt|ălĭquāntĭōr|ălĭquāntīssĭm
ălĭquis, a, id |29|ălĭquĭs|||
ălĭqui, qua, quod |29|ălĭqui|||
ălĭquŏtĭens, adv. |30|ălĭquŏtĭēns|||
ălĭquŏt, dét. inv. |30|ălĭquŏt|||
ălĭquō, adv. |30|ălĭquō|||
Ălīsō, onis, m. |5|Ălīsō|Ălīsōn||
ălĭtĕr, adv. |30|ălĭtĕr|||
ălĭus, a, ud |29|ălĭŭs|||
allābor, eris, i, allapsus sum |26|āllābor|āllāb||āllāps
Alliānia, ae (Regio) |0|Āllĭānĭa|Āllĭāni||
allĭgo, (all-), as, are |17|āllĭgo|āllĭg|āllĭgāv|āllĭgāt
allĭum, i, n. |4|āllĭum|āllĭ||
Allobrŏges, um, m. pl. |5|Āllō̆brŏgĕs|Āllō̆brŏg||
allŏcūtĭo, ionis, f. |5|āllŏcūtĭō̆|āllŏcūtĭōn||
allŏquor, cf. adloquor|26|āllŏquor|āllŏqu||āllŏcūt
allūdo, is, ere, lusi, lusum |19|āllūdo|āllūd|āllūs|āllūs
allŭo, is, ere |19|āllŭo|āllŭ||
allŭvĭes, ei, f. |10|āllŭvĭes|āllŭvĭ||
almus, a, um |11|ālmus|ālm|ālmĭōr|ālmīssĭm
alnus, i, f. |1|ālnus|āln||
ălo, is, ere, ui, altum ou alitum |19|ălo|ăl|ălu|ălĭt, ālt
Alpes, ium, f. |6|Ālpĕs|Ālp||
Alpīnus, a, um |11|Ālpīnus|Ālpīn|Ālpīnĭōr|Ālpīnīssĭm
altāre, is, n. |8|āltārĕ|āltār||
altar, cf. altare|8|āltăr|āltār||
altercātĭo, ionis, f. |5|āltērcātĭō̆|āltērcātĭōn||
altercor, aris, ari |24|āltērcor|āltērc||āltērcāt
alterno, as, are |17|āltērno|āltērn|āltērnāv|āltērnāt
alternus, a, um |11|āltērnus|āltērn|āltērnĭōr|āltērnīssĭm
altĕrŭter, a, um |29|āltĕrŭtĕr|||
alter, era, erum |29|āltĕr|||
altē, inv. |30|āltē|||
altĭtūdō, dinis, f. |5|āltĭtūdō|āltĭtūdĭn||
altiŭs, adv. |30|āltĭŭs|||
altrinsĕcŭs, adv. |30|āltrīnsĕcŭs|||
altrix, icis, f. |5|āltrīx|āltrīc||
altrorsus, adv. |30|āltrōrsŭs|||
altum, i, n. |4|āltum|ālt||
altus, a, um |11|āltus|ālt|āltĭōr|āltīssĭm
ălŭmentum, i, n., plutôt au pl. |4|ălŭmēntum|ălŭmēntu||
ălumnus, a, um |11|ălūmnus|ălūmn|ălūmnĭōr|ălūmnīssĭm
alvĕus, i, m. |1|ālvĕus|ālvĕ||
alvus, i, f. |1|ālvus|ālv||
ămābĭlis, e |14|ămābĭlĭs|ămābĭl|ămābĭlĭōr|ămābīllĭm
ămābo, interj. |30|ămābō̆|||
ămans, antis |14|ămāns|ămānt|ămāntĭōr|ămāntīssĭm
ămanter, adv. |30|ămāntĕr|||
ămantiŭs, adv. |30|ămāntĭŭs|||
Ămānus, i, f. |1|Ămānus|Ămān||
ămārĭtūdō, inis, f. |5|ămārĭtūdō|ămārĭtūdĭn||
ămārus, a, um |11|ămārus|ămār|ămārĭōr|ămārīssĭm
Ămăryllis, idis-idos, f. |5|Ămărȳllĭs|Ămărȳllĭd||
ămātōrĭus, a, um |11|ămātōrĭus|ămātōrĭ|ămātōrĭĭōr|ămātōrĭīssĭm
ămātor, oris, m. |5|ămātŏr|ămātōr||
Ămāzon, ōnis, f. |5|Ămāzon|Ămāzon||
ambăbūs, datif et ablatif feminins pluriels de ambo |30|āmbăbūs|||
ambāges, is, f. (surtout au pl.) |6|āmbāgēs|āmbāg||
Ambarri, orum |1|Āmbārri|Āmbārr||
Ambarrus, cf. Ambarri|1|Āmbārrus|Āmbārr||
ambĕdo, is, ere, edi, esum |19|āmbĕdo|āmbĕd|āmbēd|āmbēs
ambĭgo, is, ere, igi, actum |19|āmbĭgo|āmbĭg||
ambĭguē, adv. |30|āmbĭguē|||
ambĭgŭus, a, um |11|āmbĭgŭus|āmbĭgŭ|āmbĭgŭĭōr|āmbĭgŭīssĭm
Ambiŏrix, igis, m. |5|Āmbĭŏrīx|Āmbĭŏrĭg||
ambĭo, is, ire, ii, itum |21|āmbĭo|āmb|āmbīv, āmbĭ|āmbīt
ambĭtĭōsē, adv. |30|āmbĭtĭōsē|||
ambĭtĭōsus, a, um |11|āmbĭtĭōsus|āmbĭtĭōs|āmbĭtĭōsĭōr|āmbĭtĭōsīssĭm
ambĭtĭo, onis, f. |5|āmbĭtĭō̆|āmbĭtĭōn||
ambĭtus, us, m. |9|āmbĭtus|āmbĭt||
ambō̆, ambae, o, pl. |11|āmbō̆|āmbō|āmbĭōr|āmbīssĭm
Ambrōnes, um, m. pl. |5|Āmbrōnēs|Āmbrōn||
ambrŏsĭa, ae, f. |0|āmbrŏsĭa|āmbrŏsĭ||
ambŭlātor, oris, m. |5|āmbŭlātŏr|āmbŭlātōr||
ambŭlo, a, are |17|āmbŭlo|āmbŭl|āmbŭlāv|āmbŭlāt
ambūro, is, ere, ussi, ustum |19|āmbūro|āmbūr|āmbūss|āmbūst
āmens, entis |14|āmēns|āmēnt|āmēntĭōr|āmēntīssĭm
āmentĭa, ae, f. |0|āmēntĭa|āmēntĭ||
Ămĕrīnus, a, um |11|Ămĕrīnus|Ămĕrīn|Ămĕrīnĭōr|Ămĕrīnīssĭm
ămīca, ae, f. |0|ămīca|ămīc||
ămĭcĭo, is, ire, icui et ixi, ictum |21|ămĭcĭo|ămĭc|ămĭcu, ămīx|ămīct
ămīcĭtĭa, ae, f. |0|ămīcĭtĭa|ămīcĭtĭ||
ămictus, us, m. |9|ămīctus|ămīct||
ămĭcŭlum, i, n. |4|ămĭcŭlum|ămĭcŭl||
ămīcus, a, um |11|ămīcus|ămīc|ămīcĭōr|ămīcīssĭm
ămīcus, i, m. |1|ămīcus|ămīc||
Ămīsĭa, ae, m. |0|Ămīsĭa|Ămīsĭ||
ămĭta, ae, f. |0|ămĭta|ămĭt||
āmitto, is, ere, misi, missum |19|āmītto|āmītt|āmīs|āmīss
amnĭcus, a, um |11|āmnĭcus|āmnĭc|āmnĭcĭōr|āmnĭcīssĭm
amnis, is, m. |6|āmnĭs|āmn||
ămoenissĭmē, inv. |30|ămōenīssĭmē|||
ămoenĭtās, atis, f. |5|ămōenĭtās|ămōenĭtāt||
ămoeniŭs, comparatif neutre ou adverbial de amoenus, a, um |30|ămōenĭŭs|||
ămoenus, a, um |11|ămōenus|ămōen|ămōenĭōr|ămōenīssĭm
āmōlĭor, iris, iri, itus sum |28|āmōlĭor|āmōl||āmōlīt
āmōlītus, a, um |11|āmōlītus|āmōlīt|āmōlītĭōr|āmōlītīssĭm
ămōmum, i, n. |4|ămōmum|ămōm||
ămor, oris, m. |5|ămŏr|ămōr||
āmŏvĕo, es, ere, moui, motum |18|āmŏvĕo|āmŏv|āmōv|āmōt
ămo, as, are |17|ămo|ăm|ămāv|ămāt
Amphīōn, onis, m. |5|Āmphīōn|Āmphīŏn||
amphistŏmus, a, um |11|āmphīstŏmus|āmphīstŏm|āmphīstŏmĭōr|āmphīstŏmīssĭm
amphĭthĕātrum, i, n. |4|āmphĭthĕātrum|āmphĭthĕātr||
amphŏra, ae, f. |0|āmphŏra|āmphŏr||
amplector, eris, i, amplexus sum |26|āmplēctor|āmplēct||āmplēx
amplecto, as, are |17|āmplēcto|āmplēct|āmplēctāv|āmplēctāt
amplexus, us, m. |9|āmplēxus|āmplēx||
amplē, adv. |30|āmplē|||
amplĭfĭco, as, are |17|āmplĭfĭco|āmplĭfĭc|āmplĭfĭcāv|āmplĭfĭcāt
amplĭo, as, are |17|āmplĭo|āmplĭ|āmplĭāv|āmplĭāt
amplĭter, adv. |30|āmplĭtĕr|||
amplĭtūdō, inis, f. |5|āmplĭtūdō|āmplĭtūdĭn||
amplĭŭs, adv. |30|āmplĭŭs|||
amplus, a, um |11|āmplus|āmpl|āmplĭōr|āmplīssĭm
ampŭto, as, are |17|āmpŭto|āmpŭt|āmpŭtāv|āmpŭtāt
Ămūlĭus, i, m. |1|Ămūlĭus|Ămūlĭ||
ănăgnosta, ae, m. |0|ănāgnōsta|ănāgnōst||
ănăgnostēs, ae, m. |30|ănāgnōstēs|||
ănās, is, m. |5|ănās|ănāt||
ănătĭcŭla, cf. aniticula|0|ănătĭcŭla|ănătĭcŭl||
anceps, cipitis |14|āncēps|āncĭpĭt|āncĭpĭtĭōr|āncĭpĭtīssĭm
Anchīsa, ae, m. |0|Ānchīsa|Ānchīs||
Anchīsĭădes, is, m. |6|Ānchīsĭădĕs|Ānchīsĭăd||
anchŏra, ae, f. |0|ānchŏra|ānchŏr||
ancīle, is, n. |8|āncīlĕ|āncīl||
ancillārĭŏlus, a, um |11|āncīllārĭŏlus|āncīllārĭŏl|āncīllārĭŏlĭōr|āncīllārĭŏlīssĭm
ancillāris, e |14|āncīllārĭs|āncīllār|āncīllārĭōr|āncīllārīssĭm
ancilla, ae, f. |0|āncīlla|āncīll||
ancillŭla, ae, f. |0|āncīllŭla|āncīllŭl||
ancŏra, ae, f. |0|āncŏra|āncŏr||
Ancus, i, m. |1|Āncus|Ānc||
Andes, ium, m. |6|Āndĕs|Ānd||
Andocumborius, i, m. |1|Āndocūmborĭus|Āndocūmbori||
Andrōclus, i, m. |1|Āndrōclus|Āndrōcl||
Andrŏgĕus, i |1|Āndrŏgĕus|Āndrŏgĕ||
andrŏgȳnēs, is, f |6|āndrŏgȳnēs|āndrŏgȳn||
Andrŏmĕda, ae, f. |0|Āndrŏmĕda|Āndrŏmĕd||
angĕlus, i, m. |1|āngĕlus|āngĕl||
angĭportus, i, m. |1|āngĭpōrtus|āngĭpōrt||
angor, oris, m. |5|āngŏr|āngōr||
ango, is, ere, -, - |19|āngo|āng||
Angrivarii, orum, m. |1|Āngrīvarĭi|Āngrīvari||
Angrivarius, cf. Angriuarii|1|Āngrīvarĭus|Āngrīvari||
anguis, is, m. |6|ānguĭs|āngu||
angŭlus, i, m. |1|āngŭlus|āngŭl||
angustĭae, arum, f. pl. |0|āngūstĭāe|āngūstĭ||
angustus, a, um |11|āngūstus|āngūst|āngūstĭōr|āngūstīssĭm
ănhēlĭtus, us, m. |9|ănhēlĭtus|ănhēlĭt||
ănhēlo, as, are |17|ănhēlo|ănhēl|ănhēlāv|ănhēlāt
ănhēlus, a, um |11|ănhēlus|ănhēl|ănhēlĭōr|ănhēlīssĭm
Anīcētus, i, m. |1|Anīcētus|Anīcēt||
ănĭcŭla, ae, f |0|ănĭcŭla|ănĭcŭl||
Anĭēn, cf. Anio|5|Anĭēn|Anĭēn||
ănĭmadversĭo, onis, f. |5|ănĭmādvērsĭō̆|ănĭmādvērsĭōn||
ănĭmadverto, is, ere, ti, sum |19|ănĭmādvērto|ănĭmādvērt|ănĭmādvērt|ănĭmādvērs
ănĭmadvorto, cf. animaduerto|19|ănĭmādvōrto|ănĭmādvōrt|ănĭmādvōrt|ănĭmādvōrs
ănĭmālis, e |14|ănĭmālĭs|ănĭmāl|ănĭmālĭōr|ănĭmīllĭm
ănĭmăl, alis, n. |8|ănĭmăl|ănĭmāl||
ănĭmātor, oris, m. |5|ănĭmātŏr|ănĭmātōr||
ănĭma, ae, f. |0|ănĭma|ănĭm||
ănĭmōsus, a, um |11|ănĭmōsus|ănĭmōs|ănĭmōsĭōr|ănĭmōsīssĭm
ănĭmo, as, are |17|ănĭmo|ănĭm|ănĭmāv|ănĭmāt
